Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num,#country+code,#region+main+code,#region+sub+code,#region+intermediate+code
,Sao Tome and Principe,0.1864,6.6131,8/20/20,829,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/19/20,826,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/18/20,821,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/17/20,821,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/16/20,818,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/15/20,815,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/14/20,809,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/13/20,808,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/12/20,807,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/11/20,804,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/10/20,800,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/9/20,800,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/8/20,800,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/7/20,799,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/6/20,797,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/5/20,795,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/4/20,794,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/3/20,787,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/2/20,787,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,8/1/20,782,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/31/20,778,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/30/20,771,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/29/20,766,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/28/20,759,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/27/20,734,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/26/20,696,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/25/20,662,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/24/20,610,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/23/20,604,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/22/20,601,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/21/20,588,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/20/20,536,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/19/20,451,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/18/20,337,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/17/20,325,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/16/20,325,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/15/20,322,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/14/20,286,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/13/20,286,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/12/20,286,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/11/20,284,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/10/20,284,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/9/20,283,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/8/20,283,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/7/20,279,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/6/20,269,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/5/20,268,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/4/20,267,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/3/20,267,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/2/20,260,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,7/1/20,252,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/30/20,236,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/29/20,235,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/28/20,219,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/27/20,219,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/26/20,219,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/25/20,214,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/24/20,211,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/23/20,208,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/22/20,203,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/21/20,203,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/20/20,203,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/19/20,199,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/18/20,191,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/17/20,188,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/16/20,182,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/15/20,177,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/14/20,177,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/13/20,176,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/12/20,156,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/11/20,146,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/10/20,135,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/9/20,76,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/8/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/7/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/6/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/5/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/4/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/3/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/2/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,6/1/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/31/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/30/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/29/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/28/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/27/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/26/20,68,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/25/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/24/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/23/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/22/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/21/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/20/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/19/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/18/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/17/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/16/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/15/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/14/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/13/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/12/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/11/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/10/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/9/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/8/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/7/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/6/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/5/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/4/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/3/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/2/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,5/1/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/30/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/29/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/28/20,4,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/27/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/26/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/25/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/24/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/23/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/22/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/21/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/20/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/19/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/18/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/17/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/16/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/15/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/14/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/13/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/12/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/11/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/10/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/9/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/8/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/7/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/6/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/5/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/4/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/3/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/2/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,4/1/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/31/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/30/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/29/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/28/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/27/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/26/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/25/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/24/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/23/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/22/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/21/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/20/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/19/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/18/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/17/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/16/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/15/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/14/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/13/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/12/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/11/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/10/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/9/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/8/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/7/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/6/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/5/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/4/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/3/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/2/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,3/1/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/29/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/28/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/27/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/26/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/25/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/24/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/23/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/22/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/21/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/20/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/19/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/18/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/17/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/16/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/15/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/14/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/13/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/12/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/11/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/10/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/9/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/8/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/7/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/6/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/5/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/4/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/3/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/2/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,2/1/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/31/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/30/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/29/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/28/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/27/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/26/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/25/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/24/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/23/20,0,STP,2,202,17
,Sao Tome and Principe,0.1864,6.6131,1/22/20,0,STP,2,202,17
,Saudi Arabia,23.885942,45.079162,10/10/20,324737,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/9/20,324282,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/8/20,323769,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/7/20,323208,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/6/20,322612,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/5/20,322055,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/4/20,321485,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/3/20,320974,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/2/20,320348,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,10/1/20,319746,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/30/20,319154,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/29/20,318542,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/28/20,317846,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/27/20,317005,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/26/20,316405,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/25/20,315636,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/24/20,314793,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/23/20,313786,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/22/20,312684,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/21/20,311499,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/20/20,310439,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/19/20,309430,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/18/20,308352,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/17/20,307207,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/16/20,306004,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/15/20,305022,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/14/20,303930,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/13/20,302870,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/12/20,301836,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/11/20,300933,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/10/20,299998,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/9/20,298966,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/8/20,298246,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/7/20,297623,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/6/20,296737,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/5/20,295842,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/4/20,295063,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/3/20,293964,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/2/20,292510,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,9/1/20,291514,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/31/20,290796,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/30/20,289667,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/29/20,288441,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/28/20,287403,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/27/20,286255,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/26/20,284945,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/25/20,283932,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/24/20,282888,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/23/20,280143,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/22/20,278441,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/21/20,277067,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/20/20,275476,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/19/20,274091,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/18/20,272911,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/17/20,268385,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/16/20,266953,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/15/20,264487,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/14/20,262959,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/13/20,260393,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/12/20,257269,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/11/20,255118,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/10/20,253478,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/9/20,252039,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/8/20,250440,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/7/20,248948,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/6/20,247089,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/5/20,245314,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/4/20,243713,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/3/20,242055,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/2/20,240081,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,8/1/20,237548,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/31/20,235658,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/30/20,231198,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/29/20,228569,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/28/20,225624,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/27/20,222936,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/26/20,220323,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/25/20,217782,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/24/20,215731,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/23/20,213490,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/22/20,210398,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/21/20,207259,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/20/20,203259,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/19/20,197735,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/18/20,194218,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/17/20,191161,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/16/20,187622,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/15/20,183048,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/14/20,177560,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/13/20,169842,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/12/20,167138,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/11/20,165396,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/10/20,163026,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/9/20,161096,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/8/20,158050,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/7/20,154839,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/6/20,149634,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/5/20,145236,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/4/20,143256,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/3/20,140614,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/2/20,137669,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,7/1/20,132760,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/30/20,130766,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/29/20,127118,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/28/20,124755,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/27/20,122128,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/26/20,120471,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/25/20,117882,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/24/20,112797,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/23/20,109885,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/22/20,105175,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/21/20,101130,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/20/20,98917,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/19/20,95764,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/18/20,93915,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/17/20,91662,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/16/20,89540,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/15/20,87890,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/14/20,84720,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/13/20,82548,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/12/20,81029,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/11/20,80019,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/10/20,77954,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/9/20,76339,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/8/20,74524,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/7/20,72817,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/6/20,71791,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/5/20,70616,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/4/20,68965,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/3/20,68159,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/2/20,65790,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,6/1/20,64306,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/31/20,62442,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/30/20,58883,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/29/20,57013,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/28/20,54553,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/27/20,51022,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/26/20,48450,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/25/20,45668,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/24/20,43520,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/23/20,41236,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/22/20,39003,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/21/20,36040,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/20/20,33478,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/19/20,31634,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/18/20,28748,SAU,142,145,
,Saudi Arabia,23.885942,45.079162,5/17/20,25722,SAU,142,145,
